,SalePrice,year,ZipCode
1964,792000,2016,98107.0
1965,607000,2016,98107.0
1966,610000,2016,98103.0
1967,1365000,2017,98103.0
1968,600000,2016,98117.0
1969,650000,2017,98115.0
1970,736250,2016,98117.0
1971,430000,2017,98103.0
1972,384900,2016,98133.0
1973,455000,2016,98118.0
1974,3200000,2017,98112.0
1975,845000,2017,98105.0
1976,616750,2017,98116.0
1977,575000,2017,98118.0
1978,395000,2016,98133.0
1979,209950,2016,98133.0
1980,1370000,2017,98117.0
1981,475000,2016,98102.0
1982,657500,2017,98103.0
1983,167000,2017,98133.0
1984,689000,2017,98105.0
1985,350000,2016,98116.0
1986,747000,2017,98117.0
1987,718000,2017,98115.0
1988,770000,2017,98118.0
1989,305000,2016,98118.0
1990,375000,2017,98107.0
1991,631000,2016,98103.0
1992,365000,2016,98133.0
1993,394000,2016,98126.0
1994,700000,2017,98115.0
1995,599999,2016,98117.0
1996,315000,2016,98118.0
1997,239900,2017,98133.0
1998,700000,2017,98116.0
1999,263000,2017,98133.0
2000,1555000,2016,98107.0
2001,564000,2017,98121.0
2002,399000,2016,98107.0
2003,440000,2017,98115.0
2004,510000,2017,98126.0
2005,1200000,2017,98104.0
2006,600000,2017,98105.0
2007,481000,2017,98133.0
2008,829000,2017,98118.0
2009,707000,2016,98107.0
2010,695000,2016,98117.0
2011,723000,2017,98102.0
2012,928000,2017,98112.0
2013,285000,2016,98101.0
2014,550000,2017,98118.0
2015,899900,2017,98122.0
2016,745000,2016,98105.0
2017,652000,2016,98116.0
2018,505000,2017,98125.0
2019,781000,2017,98107.0
2020,999999,2017,98122.0
2021,610500,2017,98115.0
2022,550000,2016,98116.0
2023,365000,2016,98118.0
2024,2804000,2016,98102.0
2025,835000,2016,98103.0
2026,465000,2016,98126.0
2027,410000,2016,98115.0
2028,438000,2017,98117.0
2029,920000,2016,98122.0
2030,525000,2017,98125.0
2031,450000,2017,98116.0
2032,500000,2017,98133.0
2033,779000,2017,98115.0
2034,318000,2016,98122.0
2035,695000,2017,98118.0
2036,1650000,2017,98103.0
2037,690000,2017,98107.0
2038,382500,2017,98117.0
2039,522000,2017,98118.0
2040,630000,2017,98103.0
2041,800000,2017,98126.0
2042,624000,2016,98117.0
2043,766001,2017,98122.0
2044,865000,2017,98133.0
2045,1458888,2016,98109.0
2046,64000,2016,98133.0
2047,500000,2017,98118.0
2048,350000,2017,98105.0
2049,679950,2017,98117.0
2050,645000,2017,98115.0
2051,327000,2017,98103.0
2052,1005000,2017,98118.0
2053,634863,2017,98118.0
2054,922500,2016,98115.0
2055,1025000,2017,98103.0
2056,195000,2016,98133.0
2057,420000,2016,98118.0
2058,900000,2016,98125.0
2059,600000,2016,98125.0
2060,420000,2017,98133.0
2061,600000,2017,98115.0
2062,525000,2016,98133.0
2063,595000,2016,98126.0
2064,395000,2016,98126.0
2065,301500,2017,98133.0
2066,577000,2017,98103.0
2067,1660000,2017,98105.0
2068,385000,2016,98126.0
2069,544000,2017,98103.0
2070,365000,2016,98116.0
2071,550000,2016,98117.0
2072,900000,2017,98107.0
2073,750000,2016,98117.0
2074,705000,2017,98103.0
2075,490000,2017,98118.0
2076,550000,2017,98125.0
2077,662000,2016,98116.0
2078,345000,2017,98107.0
2079,486670,2017,98107.0
2080,585000,2016,98133.0
2081,550000,2017,98115.0
2082,325000,2016,98115.0
2083,1300000,2016,98115.0
2084,751000,2017,98117.0
2085,755000,2016,98107.0
2086,1395000,2017,98103.0
2087,1270000,2017,98103.0
2088,755000,2016,98115.0
2089,540000,2017,98133.0
2090,799900,2016,98112.0
2091,470000,2017,98109.0
2092,659000,2016,98125.0
2093,555000,2016,98103.0
2094,810000,2016,98117.0
2095,445994,2017,98118.0
2096,285000,2017,98118.0
2097,750000,2017,98103.0
2098,475000,2016,98133.0
2099,907000,2016,98116.0
2100,378000,2017,98126.0
2101,385000,2017,98133.0
2102,1122000,2016,98115.0
2103,370000,2017,98122.0
2104,609000,2016,98126.0
2105,738800,2017,98107.0
2106,563000,2017,98109.0
2107,777000,2016,98115.0
2108,2740000,2017,98112.0
2109,2100000,2017,98112.0
2110,850000,2017,98109.0
2111,965000,2016,98105.0
2112,605000,2017,98133.0
2113,1100000,2017,98105.0
2114,545000,2016,98121.0
2115,475000,2017,98133.0
2116,1656000,2017,98121.0
2117,1270000,2016,98125.0
2118,635000,2016,98103.0
2119,650000,2016,98116.0
2120,400000,2016,98133.0
2121,631000,2017,98126.0
2122,283575,2017,98122.0
2123,325000,2016,98118.0
2124,526000,2016,98117.0
2125,525000,2016,98115.0
2126,1286000,2017,98105.0
2127,852500,2017,98107.0
2128,500000,2016,98105.0
2129,1700000,2017,98112.0
2130,475000,2017,98116.0
2131,665500,2017,98117.0
2132,686000,2016,98125.0
2133,510000,2017,98118.0
2134,625000,2017,98118.0
2135,480000,2017,98102.0
2136,493000,2016,98122.0
2137,2300000,2017,98101.0
2138,286000,2016,98125.0
2139,1011633,2017,98118.0
2140,375000,2017,98107.0
2141,507950,2016,98133.0
2142,630206,2016,98117.0
2143,570000,2017,98133.0
2144,292500,2017,98133.0
2145,975000,2017,98121.0
2146,300000,2017,98116.0
2147,1185000,2017,98103.0
2148,650000,2017,98118.0
2149,725000,2016,98118.0
2150,550000,2016,98133.0
2151,570000,2017,98117.0
2152,432000,2016,98125.0
2153,209000,2011,98118.0
2154,490000,2017,98133.0
2155,535000,2017,98133.0
2156,320000,2017,98103.0
2157,10,2017,98118.0
2158,456000,2016,98103.0
2159,350000,2017,98104.0
2160,551000,2016,98117.0
2161,498000,2017,98133.0
2162,278000,2016,98115.0
2163,230500,2017,98133.0
2164,398000,2017,98103.0
2165,615000,2016,98105.0
2166,1145000,2016,98112.0
2167,250000,2016,98126.0
2168,185000,2016,98122.0
2169,746500,2017,98133.0
2170,401100,2016,98103.0
2171,670000,2017,98125.0
2172,1215000,2017,98117.0
2173,690000,2017,98103.0
2174,800000,2017,98103.0
2175,415000,2016,98118.0
2176,425000,2017,98115.0
2177,550000,2017,98115.0
2178,635000,2016,98103.0
2179,680000,2016,98126.0
2180,299950,2016,98101.0
2181,732000,2016,98118.0
2182,372500,2016,98118.0
2183,390000,2017,98133.0
2184,1377400,2017,98112.0
2185,675000,2017,98118.0
2186,490000,2017,98118.0
2187,1549950,2016,98112.0
2188,1200000,2016,98107.0
2189,425000,2016,98115.0
2190,585000,2017,98118.0
2191,975000,2017,98115.0
2192,294000,2017,98104.0
2193,895000,2017,98105.0
2194,535000,2017,98133.0
2195,450000,2016,98133.0
2196,779000,2016,98125.0
2197,700000,2017,98103.0
2198,630000,2017,98117.0
2199,562000,2017,98125.0
2200,650000,2017,98126.0
2201,2162,2012,98122.0
2202,606500,2017,98115.0
2203,430000,2016,98133.0
2204,229000,2017,98122.0
2205,888000,2016,98112.0
2206,986000,2017,98115.0
2207,1015000,2016,98117.0
2208,575000,2017,98117.0
2209,1025000,2017,98105.0
2210,868000,2017,98117.0
2211,914000,2017,98126.0
2212,755000,2016,98122.0
2213,283000,2017,98133.0
2214,870000,2017,98115.0
2215,467500,2017,98118.0
2216,380000,2017,98109.0
2217,786000,2016,98115.0
2218,625001,2016,98103.0
2219,885000,2017,98112.0
2220,389000,2017,98118.0
2221,410000,2016,98126.0
2222,490000,2016,98117.0
2223,733500,2016,98105.0
2224,812000,2017,98101.0
2225,615000,2016,98126.0
2226,520000,2016,98133.0
2227,750000,2017,98117.0
2228,427100,2016,98121.0
2229,715000,2016,98115.0
2230,600000,2016,98115.0
2231,670000,2016,98118.0
2232,420000,2017,98103.0
2233,675000,2017,98103.0
2234,750000,2017,98107.0
2235,595000,2017,98126.0
2236,880000,2017,98115.0
2237,790000,2017,98125.0
2238,1955250,2016,98105.0
2239,360000,2016,98118.0
2240,872632,2017,98102.0
2241,160000,2017,98133.0
2242,1650000,2016,98103.0
2243,525750,2017,98118.0
2244,760000,2016,98117.0
2245,700000,2016,98115.0
2246,692000,2016,98126.0
2247,735000,2017,98125.0
2248,240000,2017,98126.0
2249,455000,2017,98121.0
2250,639000,2016,98121.0
2251,718000,2017,98133.0
2252,900001,2017,98107.0
2253,819950,2017,98122.0
2254,1288000,2016,98118.0
2255,700000,2016,98125.0
2256,640000,2017,98118.0
2257,956100,2016,98116.0
2258,625000,2017,98107.0
2259,1750000,2017,98122.0
2260,1135000,2017,98105.0
2261,1340000,2016,98115.0
2262,400000,2017,98103.0
2263,1711000,2017,98115.0
2264,492000,2017,98112.0
2265,1165000,2017,98109.0
2266,345000,2016,98109.0
2267,370000,2017,98133.0
2268,424800,2016,98125.0
2269,475000,2017,98107.0
2270,805000,2016,98117.0
2271,550000,2016,98126.0
2272,565000,2016,98115.0
2273,356793,2017,98107.0
2274,608000,2016,98125.0
2275,1450000,2017,98115.0
2276,369000,2017,98103.0
2277,965000,2016,98117.0
2278,500000,2016,98116.0
2279,1500000,2017,98102.0
2280,1300000,2016,98107.0
2281,550000,2017,98102.0
2282,450000,2016,98105.0
2283,677500,2017,98102.0
2284,230000,2016,98118.0
2285,800000,2016,98102.0
2286,635000,2016,98105.0
2287,555000,2016,98104.0
2288,860000,2017,98117.0
2289,350000,2016,98133.0
2290,340000,2016,98105.0
2291,750000,2017,98122.0
2292,360000,2017,98118.0
2293,455000,2016,98126.0
2294,254000,2017,98115.0
2295,230000,2017,98133.0
2296,277000,2016,98118.0
2297,695000,2017,98116.0
2298,470000,2017,98112.0
2299,440000,2017,98122.0
2300,433500,2017,98115.0
2301,1270000,2017,98105.0
2302,485000,2016,98122.0
2303,819000,2017,98125.0
2304,633500,2017,98117.0
2305,525000,2017,98118.0
2306,737800,2016,98121.0
2307,340000,2016,98125.0
2308,590000,2016,98107.0
2309,1100000,2017,98117.0
2310,1202000,2016,98117.0
2311,802000,2017,98117.0
2312,555000,2016,98126.0
2313,869000,2016,98118.0
2314,785000,2017,98117.0
2315,435000,2016,98122.0
2316,679990,2017,98116.0
2317,1488000,2017,98105.0
2318,305000,2016,98126.0
2319,800000,2017,98107.0
2320,855000,2017,98117.0
2321,640000,2016,98103.0
2322,1700000,2017,98105.0
2323,762000,2016,98116.0
2324,991600,2017,98115.0
2325,916000,2017,98117.0
2326,525000,2017,98133.0
2327,925000,2017,98103.0
2328,234000,2017,98117.0
2329,464500,2016,98102.0
2330,441000,2017,98125.0
2331,249950,2016,98115.0
2332,1300000,2016,98105.0
2333,408000,2017,98107.0
2334,611000,2017,98103.0
2335,490000,2016,98117.0
2336,925000,2017,98121.0
2337,670000,2017,98112.0
2338,637250,2017,98103.0
2339,256000,2017,98103.0
2340,1999999,2017,98112.0
2341,745000,2017,98117.0
2342,900000,2017,98103.0
2343,394000,2017,98126.0
2344,705000,2017,98133.0
2345,1270000,2017,98122.0
2346,850000,2016,98103.0
2347,490000,2017,98125.0
2348,965000,2016,98105.0
2349,871000,2017,98115.0
2350,688900,2016,98121.0
2351,611000,2016,98117.0
2352,800000,2016,98116.0
2353,1189300,2017,98126.0
2354,340000,2017,98115.0
2355,280000,2016,98121.0
2356,700000,2017,98115.0
2357,758000,2016,98125.0
2358,335000,2016,98107.0
2359,975000,2017,98115.0
2360,1200000,2016,98112.0
2361,480000,2016,98112.0
2362,620000,2017,98103.0
2363,801000,2017,98115.0
2364,685000,2017,98117.0
2365,1450000,2017,98105.0
2366,1525000,2016,98115.0
2367,710000,2017,98112.0
2368,535000,2016,98133.0
2369,520000,2017,98133.0
2370,219000,2016,98133.0
2371,620000,2017,98118.0
2372,521500,2016,98133.0
2373,950000,2017,98103.0
2374,789999,2017,98107.0
2375,700000,2016,98102.0
2376,1330000,2017,98107.0
2377,799000,2017,98116.0
2378,435000,2017,98133.0
2379,925000,2017,98126.0
2380,329995,2016,98126.0
2381,825000,2017,98105.0
2382,90000,2017,98118.0
2383,420000,2016,98126.0
2384,650000,2017,98115.0
2385,679950,2017,98122.0
2386,460000,2017,98109.0
2387,1007500,2016,98103.0
2388,800000,2017,98103.0
2389,825000,2016,98115.0
2390,1310000,2017,98103.0
2391,1500000,2017,98115.0
2392,206000,2017,98133.0
2393,460000,2017,98126.0
2394,771400,2016,98103.0
2395,731000,2016,98112.0
2396,449880,2017,98133.0
2397,395000,2017,98116.0
2398,847000,2017,98101.0
2399,1175000,2017,98115.0
2400,349999,2017,98118.0
2401,882000,2017,98105.0
2402,475000,2016,98133.0
2403,850000,2017,98117.0
2404,679000,2017,98126.0
2405,880000,2017,98107.0
2406,560000,2016,98126.0
2407,500000,2017,98118.0
2408,875000,2017,98107.0
2409,1215000,2016,98112.0
2410,886000,2017,98103.0
2411,660000,2017,98133.0
2412,28000,2017,98118.0
2413,1400000,2017,98105.0
2414,527500,2017,98126.0
2415,825000,2017,98103.0
2416,704000,2017,98125.0
2417,440000,2017,98107.0
2418,910000,2016,98116.0
2419,1000000,2017,98112.0
2420,650000,2017,98126.0
2421,2196875,2017,98103.0
2422,584960,2016,98109.0
2423,377000,2017,98133.0
2424,345000,2016,98112.0
2425,250000,2016,98118.0
2426,908208,2017,98116.0
2427,424001,2017,98133.0
2428,1100000,2017,98115.0
2429,645000,2017,98103.0
2430,1450000,2017,98103.0
2431,365000,2016,98133.0
2432,863000,2017,98115.0
2433,837000,2017,98107.0
2434,335000,2016,98133.0
2435,427000,2016,98115.0
2436,375000,2016,98117.0
2437,872000,2016,98105.0
2438,558000,2016,98121.0
2439,1875000,2016,98107.0
2440,986206,2017,98117.0
2441,1110000,2017,98116.0
2442,549900,2017,98109.0
2443,585000,2017,98118.0
2444,840000,2017,98103.0
2445,895000,2016,98117.0
2446,1257000,2017,98112.0
2447,478000,2017,98125.0
2448,329000,2016,98109.0
2449,755000,2017,98125.0
2450,499900,2016,98118.0
2451,760000,2017,98109.0
2452,875000,2017,98105.0
2453,775000,2017,98117.0
2454,700000,2017,98116.0
2455,532000,2017,98133.0
2456,333000,2016,98133.0
2457,260500,2016,98105.0
2458,780000,2017,98103.0
2459,330000,2017,98122.0
2460,715000,2017,98125.0
2461,867000,2017,98103.0
2462,665000,2016,98109.0
2463,917000,2016,98112.0
2464,463000,2016,98107.0
2465,474000,2017,98115.0
2466,600000,2016,98133.0
2467,875000,2016,98107.0
2468,925000,2016,98103.0
2469,706000,2017,98103.0
2470,720000,2017,98117.0
2471,725000,2016,98116.0
2472,1216500,2016,98115.0
2473,1475000,2016,98116.0
2474,751000,2016,98101.0
2475,330000,2016,98103.0
2476,285000,2016,98122.0
2477,1015000,2017,98105.0
2478,875000,2017,98112.0
2479,235000,2016,98118.0
2480,435000,2016,98107.0
2481,550000,2017,98115.0
2482,517000,2017,98103.0
2483,699950,2017,98133.0
2484,673500,2016,98109.0
2485,600000,2016,98103.0
2486,340000,2016,98126.0
2487,500000,2017,98116.0
2488,710000,2017,98115.0
2489,368000,2016,98118.0
2490,350000,2016,98125.0
2491,330200,2016,98116.0
2492,740000,2017,98103.0
2493,1000000,2017,98103.0
2494,482000,2017,98103.0
2495,700000,2016,98102.0
2496,190000,2016,98133.0
2497,1450000,2017,98125.0
2498,1130000,2016,98103.0
2499,850000,2016,98107.0
2500,625000,2016,98117.0
2501,285000,2016,98116.0
2502,575000,2016,98118.0
2503,550368,2017,98107.0
2504,451000,2017,98118.0
2505,550000,2016,98126.0
2506,475500,2016,98122.0
2507,525000,2016,98107.0
2508,768950,2017,98103.0
2509,585000,2017,98107.0
2510,1100000,2016,98109.0
2511,675500,2016,98117.0
2512,820000,2017,98122.0
2513,495000,2016,98104.0
2514,1070000,2017,98103.0
2515,765000,2017,98104.0
2516,612500,2017,98118.0
2517,1250000,2017,98103.0
2518,1300000,2017,98103.0
2519,588850,2016,98103.0
2520,1482000,2017,98112.0
2521,1200000,2017,98116.0
2522,595000,2017,98133.0
2523,600000,2016,98112.0
2524,580000,2016,98117.0
2525,448000,2016,98102.0
2526,1198000,2017,98125.0
2527,870000,2016,98102.0
2528,751500,2017,98117.0
2529,800000,2017,98107.0
2530,699950,2017,98133.0
2531,500,2017,98105.0
2532,363000,2017,98126.0
2533,835250,2017,98112.0
2534,620000,2016,98116.0
2535,745000,2016,98117.0
2536,1106000,2016,98112.0
2537,949950,2017,98125.0
2538,455000,2016,98122.0
2539,750000,2016,98117.0
2540,1275000,2016,98117.0
2541,352000,2016,98125.0
2542,610000,2017,98126.0
2543,900000,2017,98121.0
2544,515600,2017,98126.0
2545,592160,2016,98103.0
2546,847000,2017,98103.0
2547,630007,2017,98125.0
2548,560000,2016,98117.0
2549,585000,2017,98118.0
2550,595000,2017,98104.0
2551,545000,2017,98126.0
2552,423000,2013,98109.0
2553,385000,2017,98112.0
2554,407000,2017,98133.0
2555,347887,2017,98125.0
2556,755000,2017,98112.0
2557,380000,2016,98115.0
2558,650000,2017,98107.0
2559,1195000,2017,98122.0
2560,99000,2016,98133.0
2561,770000,2017,98116.0
2562,802000,2017,98107.0
2563,453000,2017,98133.0
2564,376000,2016,98126.0
2565,790000,2017,98116.0
2566,621000,2017,98133.0
2567,465000,2016,98109.0
2568,549900,2016,98118.0
2569,225000,2017,98133.0
2570,227000,2017,98133.0
2571,1050000,2017,98103.0
2572,314500,2017,98105.0
2573,430000,2017,98133.0
2574,382900,2017,98118.0
2575,575000,2016,98125.0
2576,491000,2017,98118.0
2577,476000,2017,98107.0
2578,520500,2016,98118.0
2579,770000,2017,98109.0
2580,250000,2017,98118.0
2581,405000,2017,98118.0
2582,400000,2016,98133.0
2583,408500,2017,98118.0
2584,450000,2017,98118.0
2585,279500,2017,98105.0
2586,715000,2016,98116.0
2587,295000,2017,98125.0
2588,450000,2016,98102.0
2589,575000,2017,98133.0
2590,1020000,2017,98115.0
2591,689500,2016,98117.0
2592,1160881,2016,98103.0
2593,1250000,2016,98115.0
2594,589950,2016,98126.0
2595,375000,2016,98103.0
2596,276500,2017,98125.0
2597,410000,2016,98126.0
2598,875000,2017,98103.0
2599,305000,2017,98102.0
2600,795000,2016,98122.0
2601,450000,2017,98115.0
2602,2310000,2017,98109.0
2603,740000,2016,98103.0
2604,795000,2017,98117.0
2605,517000,2016,98103.0
2606,425000,2016,98126.0
2607,960000,2017,98115.0
2608,840000,2017,98122.0
2609,425000,2017,98118.0
2610,790000,2016,98118.0
2611,1675000,2017,98102.0
2612,450000,2017,98133.0
2613,535000,2016,98105.0
2614,600000,2016,98118.0
2615,550000,2017,98118.0
2616,700000,2017,98125.0
2617,834950,2016,98117.0
2618,1150000,2017,98107.0
2619,1612500,2017,98115.0
2620,530000,2017,98126.0
2621,820000,2017,98115.0
2622,688800,2016,98112.0
2623,575000,2016,98103.0
2624,439000,2016,98109.0
2625,490000,2016,98126.0
2626,340000,2016,98126.0
2627,1000000,2016,98112.0
2628,610000,2017,98112.0
2629,560000,2017,98102.0
2630,585000,2017,98118.0
2631,507500,2017,98133.0
2632,330000,2017,98109.0
2633,460000,2016,98122.0
2634,840000,2017,98105.0
2635,1035000,2017,98112.0
2636,814500,2016,98112.0
2637,1001206,2017,98107.0
2638,1008000,2016,98103.0
2639,690000,2016,98116.0
2640,725000,2017,98115.0
2641,425000,2017,98118.0
2642,1675000,2017,98116.0
2643,1613000,2017,98103.0
2644,400000,2016,98104.0
2645,745111,2017,98122.0
2646,610000,2017,98109.0
2647,555000,2017,98125.0
2648,650000,2016,98103.0
2649,514000,2016,98116.0
2650,756500,2016,98116.0
2651,1659000,2016,98112.0
2652,714950,2016,98117.0
2653,545000,2016,98101.0
2654,550000,2017,98118.0
2655,524000,2016,98107.0
2656,490000,2017,98103.0
2657,725000,2016,98107.0
2658,394000,2017,98118.0
2659,767000,2017,98101.0
2660,859600,2017,98118.0
2661,519800,2016,98116.0
2662,668561,2016,98105.0
2663,820000,2017,98101.0
2664,545000,2016,98122.0
2665,530000,2017,98116.0
2666,1050000,2016,98112.0
2667,625000,2016,98103.0
2668,350000,2016,98125.0
2669,528000,2017,98118.0
2670,361100,2017,98118.0
2671,550450,2016,98126.0
2672,715050,2016,98116.0
2673,710000,2017,98101.0
2674,82000,2013,98109.0
2675,519000,2016,98122.0
2676,749000,2016,98118.0
2677,499000,2016,98118.0
2678,610000,2016,98125.0
2679,860000,2017,98115.0
2680,715000,2017,98133.0
2681,825000,2017,98115.0
2682,875000,2017,98103.0
2683,208000,2017,98107.0
2684,550000,2016,98109.0
2685,825000,2016,98133.0
2686,460000,2016,98116.0
2687,985000,2016,98116.0
2688,715000,2017,98117.0
2689,630000,2016,98133.0
2690,1050000,2017,98103.0
2691,575000,2016,98133.0
2692,395000,2016,98126.0
2693,785000,2017,98117.0
2694,1029000,2017,98115.0
2695,715000,2016,98122.0
2696,545000,2017,98133.0
2697,1015000,2017,98115.0
2698,749000,2015,98109.0
2699,570000,2016,98107.0
2700,774950,2016,98117.0
2701,1253000,2017,98102.0
2702,370000,2017,98107.0
2703,698000,2017,98105.0
2704,512000,2016,98133.0
2705,530000,2017,98125.0
2706,765000,2016,98105.0
2707,1270000,2016,98107.0
2708,615000,2016,98122.0
2709,1750000,2017,98118.0
2710,890000,2016,98115.0
2711,820800,2017,98112.0
2712,995000,2017,98105.0
2713,437000,2016,98122.0
2714,1171400,2016,98121.0
2715,890000,2017,98103.0
2716,517000,2016,98122.0
2717,635000,2017,98117.0
2718,379800,2017,98118.0
2719,529950,2016,98109.0
2720,600000,2016,98105.0
2721,839950,2017,98122.0
2722,700000,2017,98116.0
2723,519000,2016,98115.0
2724,557000,2016,98117.0
2725,975000,2016,98115.0
2726,440000,2017,98121.0
2727,855000,2016,98117.0
2728,638500,2016,98133.0
2729,370000,2017,98109.0
2730,505000,2016,98116.0
2731,165000,2016,98103.0
2732,430000,2017,98126.0
2733,795000,2017,98122.0
2734,600000,2017,98103.0
2735,1400000,2017,98105.0
2736,417500,2016,98117.0
2737,600000,2017,98126.0
2738,240000,2016,98115.0
2739,576000,2016,98126.0
2740,875000,2016,98116.0
2741,780000,2016,98122.0
2742,836000,2017,98115.0
2743,515000,2017,98133.0
2744,600000,2017,98116.0
2745,525000,2017,98133.0
2746,475000,2017,98116.0
2747,753000,2017,98116.0
2748,709000,2016,98107.0
2749,205000,2016,98112.0
2750,600000,2017,98117.0
2751,626000,2017,98118.0
2752,590000,2017,98133.0
2753,1005000,2017,98115.0
2754,1355000,2017,98122.0
2755,1145000,2017,98103.0
2756,700000,2017,98122.0
2757,370000,2016,98101.0
2758,444000,2017,98103.0
2759,400000,2016,98126.0
2760,430000,2017,98107.0
2761,440000,2017,98103.0
2762,1795000,2017,98112.0
2763,990000,2017,98126.0
2764,452000,2016,98115.0
2765,300000,2017,98103.0
2766,473000,2017,98118.0
2767,1200000,2017,98102.0
2768,1205000,2017,98115.0
2769,360000,2017,98133.0
2770,799000,2016,98103.0
2771,490000,2017,98115.0
2772,602510,2016,98122.0
2773,869000,2017,98117.0
2774,551000,2016,98103.0
2775,164500,2016,98105.0
2776,391250,2016,98118.0
2777,482500,2016,98115.0
2778,300000,2017,98115.0
2779,319500,2017,98118.0
2780,850000,2017,98112.0
2781,10178,2013,98107.0
2782,700000,2017,98126.0
2783,698000,2017,98103.0
2784,400000,2016,98103.0
2785,600000,2017,98103.0
2786,438550,2016,98118.0
2787,465000,2016,98118.0
2788,424000,2016,98109.0
2789,927000,2017,98103.0
2790,1130000,2017,98112.0
2791,375000,2017,98101.0
2792,475000,2016,98117.0
2793,440000,2016,98126.0
2794,374000,2016,98133.0
2795,540000,2016,98117.0
2796,395000,2017,98133.0
2797,1770000,2017,98103.0
2798,623400,2017,98115.0
2799,776000,2016,98118.0
2800,399950,2016,98117.0
2801,320000,2016,98103.0
2802,500000,2017,98109.0
2803,982500,2017,98103.0
2804,888888,2017,98115.0
2805,2530000,2016,98105.0
2806,875000,2017,98105.0
2807,875000,2017,98126.0
2808,390299,2016,98117.0
2809,1708000,2017,98102.0
2810,600000,2016,98118.0
2811,495000,2016,98116.0
2812,926000,2017,98103.0
2813,640000,2017,98125.0
2814,450000,2016,98125.0
2815,1140000,2016,98116.0
2816,808500,2017,98126.0
2817,710000,2017,98117.0
2818,879000,2016,98125.0
2819,495000,2016,98117.0
2820,1200000,2017,98126.0
2821,455000,2017,98133.0
2822,606000,2016,98117.0
2823,1125000,2017,98121.0
2824,429500,2017,98117.0
2825,595000,2017,98105.0
2826,280000,2016,98126.0
2827,692000,2017,98125.0
2828,752000,2017,98101.0
2829,593000,2017,98118.0
2830,472000,2017,98122.0
2831,1250000,2016,98121.0
2832,280000,2016,98133.0
2833,950000,2017,98103.0
2834,950000,2017,98103.0
2835,699000,2017,98118.0
2836,465000,2017,98103.0
2837,270000,2017,98133.0
2838,1647000,2017,98122.0
2839,2107000,2016,98105.0
2840,4300000,2016,98112.0
2841,1685000,2017,98115.0
2842,710000,2017,98133.0
2843,1020000,2017,98115.0
2844,1752000,2016,98116.0
2845,1200000,2016,98112.0
2846,342000,2016,98133.0
2847,532000,2017,98107.0
2848,1060000,2017,98117.0
2849,880000,2017,98105.0
2850,250000,2017,98133.0
2851,410000,2016,98133.0
2852,686000,2016,98126.0
2853,656000,2017,98125.0
2854,240000,2016,98118.0
2855,265000,2016,98126.0
2856,315000,2016,98107.0
2857,1530000,2017,98102.0
2858,610000,2016,98117.0
2859,375000,2016,98133.0
2860,321088,2017,98101.0
2861,556000,2017,98118.0
2862,500000,2017,98125.0
2863,425000,2016,98125.0
2864,472000,2016,98126.0
2865,725000,2016,98125.0
2866,420000,2017,98118.0
2867,560000,2017,98112.0
2868,550000,2017,98125.0
2869,540000,2016,98133.0
2870,307650,2016,98118.0
2871,840000,2016,98109.0
2872,1975000,2017,98116.0
2873,928000,2017,98107.0
2874,355000,2016,98115.0
2875,630000,2016,98112.0
2876,375000,2016,98116.0
2877,585000,2016,98103.0
2878,704000,2017,98117.0
2879,624000,2016,98122.0
2880,700000,2017,98117.0
2881,1175000,2017,98122.0
2882,710000,2017,98125.0
2883,665000,2016,98126.0
2884,1378448,2017,98116.0
2885,1600000,2017,98101.0
2886,983000,2017,98117.0
2887,840000,2017,98105.0
2888,555000,2016,98118.0
2889,224500,2016,98107.0
2890,1375000,2017,98103.0
2891,599750,2016,98133.0
2892,353500,2016,98125.0
2893,1545000,2016,98112.0
2894,575000,2017,98133.0
2895,331000,2016,98133.0
2896,459500,2017,98125.0
2897,691000,2016,98103.0
2898,1550000,2017,98103.0
2899,1025000,2017,98122.0
2900,620000,2017,98115.0
2901,776000,2017,98133.0
2902,241250,2016,98121.0
2903,725000,2017,98115.0
2904,555000,2016,98107.0
2905,965000,2017,98115.0
2906,379000,2017,98118.0
2907,850000,2017,98122.0
2908,579000,2016,98133.0
2909,552000,2017,98121.0
2910,676300,2016,98121.0
2911,327550,2017,98109.0
2912,889000,2017,98118.0
2913,762000,2017,98122.0
2914,450000,2017,98122.0
2915,1225000,2016,98115.0
2916,350000,2017,98107.0
2917,430000,2017,98116.0
2918,675000,2017,98122.0
2919,170000,2016,98133.0
2920,400000,2016,98117.0
2921,529500,2016,98125.0
2922,752000,2016,98126.0
2923,639500,2016,98116.0
2924,655000,2017,98122.0
2925,316000,2017,98107.0
2926,1750000,2016,98122.0
2927,801000,2017,98103.0
2928,893000,2017,98115.0
2929,675000,2016,98125.0
2930,220000,2016,98126.0
2931,600000,2016,98112.0
2932,330000,2016,98121.0
2933,550000,2016,98122.0
2934,856143,2017,98107.0
2935,425000,2017,98117.0
2936,851100,2017,98115.0
2937,635869,2017,98112.0
2938,880000,2016,98103.0
2939,605000,2016,98117.0
2940,500000,2016,98118.0
2941,195000,2016,98101.0
2942,681100,2017,98103.0
2943,690000,2017,98103.0
2944,565000,2017,98126.0
2945,1005000,2017,98117.0
2946,335000,2017,98104.0
2947,638500,2017,98133.0
2948,350000,2016,98116.0
2949,925000,2016,98109.0
2950,1200000,2017,98103.0
2951,866000,2017,98109.0
